User-ID,bookId,Book-Rating
198612,45119,4
198621,7965,1
198621,43059,1
198621,4099,1
198621,3985,1
198621,15460,1
198621,15881,1
198621,43545,1
198621,1252,1
198621,15157,1
198621,13069,1
198621,2249,1
198621,17707,1
198621,43352,1
198621,44882,1
198621,40293,1
198621,7061,1
198625,31226,1
198625,19668,1
198625,2249,1
198692,5186,1
198699,45116,1
198699,37434,1
198699,40051,1
198699,8725,1
198699,14257,1
198699,37540,1
198699,34301,1
198699,9553,1
198699,41219,1
198699,6259,1
198699,32899,1
198699,14748,1
198699,40020,1
198699,5211,1
198711,29326,5
198711,15595,1
198711,40636,1
198711,5161,1
198711,24875,1
198711,33569,1
198711,40003,1
198711,1519,1
198711,1542,1
198711,45116,1
198711,20848,1
198711,19768,1
198711,15578,1
198711,22028,1
198711,3825,1
198711,41918,1
198711,35519,1
198711,6862,1
198711,15085,1
198711,32682,1
198711,19670,1
198711,5159,1
198711,19688,1
198711,20867,1
198711,19687,1
198711,14785,1
198711,6572,1
198711,42933,1
198711,30331,1
198711,5348,1
198711,5196,1
198711,24198,1
198711,105,1
198711,17214,1
198711,15445,1
198711,33807,1
198711,30385,1
198711,4682,1
198711,3471,1
198711,4683,1
198711,13143,1
198711,4681,1
198711,6557,1
198711,29471,1
198711,8548,1
198711,17944,1
198711,10613,1
198711,45121,1
198711,7664,1
198711,14658,1
198711,38296,1
198711,1467,1
198711,42697,1
198711,38533,1
198711,44925,1
198711,34869,1
198711,6562,1
198711,32317,1
198711,30391,1
198711,10631,1
198711,25059,1
198711,28272,1
198711,19435,1
198711,34687,1
198711,5209,1
198711,5212,1
198711,5202,1
198711,7089,1
198711,41490,1
198711,43342,1
198711,43486,1
198711,3420,1
198711,41717,1
198711,43459,1
198711,11604,1
198711,35056,1
198711,11549,1
198711,1972,1
198711,2253,1
198711,43352,1
198711,30852,1
198711,27397,1
198711,14748,1
198711,43360,1
198711,43995,1
198711,43331,1
198711,6534,1
198711,27523,1
198711,5211,1
198711,17544,1
198711,31314,1
198711,6505,1
198726,37435,1
198726,41951,5
198726,41489,1
198726,43331,1
198727,42933,1
198727,42929,3
198760,14249,4
198767,11286,3
198781,27003,4
198781,26187,4
198809,7061,4
198835,40293,1
198840,3579,1
198860,1869,5
198864,4273,4
198886,13075,4
198887,2010,3
198887,2015,1
198914,9789,5
198930,31983,1
198930,31985,1
198930,13633,4
198930,13634,4
198930,29497,5
198930,29499,5
198930,29498,5
198930,29500,1
198937,24875,4
198937,21060,5
198937,35180,1
198954,2552,5
198967,13138,3
198983,5220,1
198983,5213,1
198996,37435,5
198996,12532,1
199016,6854,4
199016,6422,1
199016,13143,5
199016,5575,5
199025,18455,1
199025,8722,1
199025,3425,1
199025,12664,1
199025,45220,5
199025,31262,5
199025,9622,1
199025,7061,1
199041,37435,5
199041,355,4
199041,16200,1
199041,2873,1
199041,38548,4
199041,43895,5
199041,7061,1
199045,10507,1
199047,6422,5
199075,29946,5
199075,38412,5
199092,5348,2
199092,1618,5
199106,33512,1
199111,5205,1
199167,4997,5
199178,27825,1
199178,5171,4
199178,3711,1
199178,15047,4
199180,23964,2
199180,15688,4
199193,3471,1
199204,12022,2
199209,28533,1
199209,29164,1
199209,34921,1
199209,348,1
199209,17208,5
199209,41701,3
199209,350,1
199209,6588,1
199209,1052,5
199209,15348,5
199209,43889,1
199209,28514,1
199209,1618,1
199275,2265,1
199318,5575,4
199336,9789,1
199343,4926,1
199347,43996,4
199352,38913,1
199353,19688,2
199359,5220,4
199378,10433,1
199402,10108,5
199408,7186,1
199413,28756,5
199416,15015,1
199416,42647,1
199416,15890,1
199431,23790,1
199431,5219,1
199431,8537,1
199431,38517,5
199442,3711,1
199442,3107,1
199442,15890,3
199453,5175,4
199458,44906,4
199466,5176,5
199491,18646,3
199491,14428,5
199494,10801,4
199494,5205,2
199515,43059,1
199515,539,1
199515,13143,4
199515,5575,1
199515,39031,1
199515,43996,1
199515,20253,1
199515,20252,1
199515,15746,1
199515,41717,1
199515,28570,1
199542,19104,5
199553,13177,1
199562,14748,1
199565,37554,4
199616,18545,1
199633,4953,5
199640,5348,1
199724,9363,5
199732,1303,2
199764,5198,5
199772,41379,1
199772,5220,1
199772,42447,1
199772,3344,1
199772,37435,1
199772,8954,4
199772,10108,4
199772,28881,1
199772,19809,1
199772,38412,5
199772,16948,1
199772,5509,5
199772,11162,4
199772,26187,1
199772,20179,1
199772,9789,1
199804,15836,5
199857,2794,1
199857,6425,1
199871,40304,3
199898,42706,1
199909,8848,5
199923,10890,1
199928,45179,4
199983,5175,4
199998,10118,5
200000,24985,5
200000,11557,1
200009,2442,5
200009,31351,4
200009,5175,5
200009,18750,4
200051,1618,4
200093,26784,1
200193,6854,1
200206,34301,3
200213,15096,4
200213,40020,3
200226,15096,1
200226,3476,1
200226,6854,1
200226,6422,4
200226,6858,4
200226,6424,1
200226,6425,3
200226,40483,4
200226,539,1
200226,5190,4
200226,5171,1
200226,40051,1
200226,5175,1
200226,23700,1
200226,5187,1
200226,32443,1
200226,5159,1
200226,34301,5
200226,3471,1
200226,5168,1
200226,5167,1
200226,13360,1
200226,6552,1
200226,6568,4
200226,41951,4
200226,5198,1
200226,5204,1
200226,17781,4
200226,14572,1
200226,31373,1
200226,5203,1
200226,40189,1
200226,44255,1
200226,23022,1
200226,14748,1
200226,10915,1
200226,11154,1
200226,7603,1
200226,27523,1
200234,5348,1
200234,7494,5
200245,19672,1
200245,7958,4
200245,28735,1
200246,29551,1
200250,5190,1
200269,27999,1
200297,31366,4
200312,28001,3
200315,31837,4
200315,105,1
200315,19178,4
200323,15015,1
200382,19687,1
200402,5213,5
200402,5348,4
200422,18132,1
200422,5215,3
200422,5220,1
200422,5176,1
200422,5158,1
200422,21718,1
200422,14785,1
200422,6552,5
200422,17781,1
200422,17185,1
200434,38338,5
200437,3869,1
200441,13075,1
200472,5168,5
200493,13141,4
200493,7035,4
200508,32234,5
200508,3388,1
200556,31260,1
200557,5196,1
200557,35088,4
200557,7061,5
200557,29209,1
200568,7089,5
200568,25,5
200574,16200,4
200574,2253,3
200583,3471,1
200583,13146,1
200585,7724,1
200585,22904,1
200623,7252,1
200623,2218,1
200643,5527,1
200643,12083,3
200643,11623,1
200643,43666,1
200643,3471,1
200643,5203,1
200643,12319,1
200643,27451,5
200643,14748,1
200643,6613,5
200653,4250,1
200674,5776,1
200674,21294,1
200674,10433,1
200674,5213,1
200674,33667,5
200674,3424,1
200674,37304,5
200674,14785,1
200674,5348,1
200674,43933,1
200674,43325,1
200674,13149,1
200674,21845,1
200674,30363,1
200674,3471,1
200674,6557,1
200674,5204,1
200674,45121,1
200674,38511,1
200674,30370,1
200674,38517,1
200674,38530,1
200674,35092,1
200674,38536,1
200674,31366,1
200674,32432,1
200674,32426,1
200674,19435,1
200674,5179,1
200674,18427,5
200674,40020,1
200674,5211,1
200723,9082,4
200772,5190,1
200772,1869,1
200790,19672,1
200814,11286,1
200814,12960,1
200814,13812,1
200814,32439,5
200829,37819,4
200832,7681,1
200847,3985,1
200874,14249,1
200876,44382,4
200876,18929,5
200876,22626,4
200876,11991,1
200888,5213,5
200888,6505,5
200963,6424,1
200978,11157,1
200978,5205,1
200978,15157,3
200978,24213,1
200978,6872,1
200978,1618,1
200993,18122,1
200993,3478,4
200993,15221,4
200993,7967,1
201017,24335,1
201017,24414,1
201017,17944,1
201017,6644,4
201017,43332,1
201017,5179,1
201017,43352,1
201017,27523,1
201036,5171,5
201036,10915,5
201042,16556,1
201042,7803,5
201042,16035,1
201042,2530,1
201042,2187,1
201042,17650,1
201042,7135,4
201058,41490,5
201065,3476,4
201066,5213,4
201066,7510,1
201081,15859,3
201107,28695,1
201117,1869,1
201141,18943,1
201141,5198,4
201141,7714,1
201152,5213,1
201154,15676,3
201154,9789,4
201267,1846,5
201279,6858,3
201279,78,1
201290,23226,1
201290,16556,1
201290,26097,2
201290,15096,1
201290,37819,2
201290,34506,1
201290,14349,3
201290,30733,1
201290,37554,1
201290,2535,3
201290,2542,4
201290,2526,1
201290,12467,1
201290,13519,1
201290,17488,3
201290,7681,5
201290,13839,1
201290,28,1
201290,15101,4
201290,33297,1
201290,15677,1
201290,4,4
201290,5196,1
201290,3471,3
201290,5168,2
201290,13104,1
201290,2872,1
201290,5471,1
201290,2873,1
201290,31742,1
201290,10979,1
201290,4454,1
201290,28568,1
201290,2898,1
201290,13927,1
201290,38787,4
201290,463,1
201290,44022,5
201290,1618,1
201301,10050,4
201303,12960,5
201303,7009,1
201303,15746,1
201303,15430,1
201311,28569,1
201323,24929,4
201323,5203,5
201327,45121,4
201384,30349,4
201447,4965,1
201447,14051,1
201447,30349,1
201447,4683,1
201447,13143,1
201447,5168,4
201447,3631,1
201447,9014,1
201447,5204,1
201447,34053,1
201447,36261,1
201447,31101,5
201447,1618,5
201447,29209,1
201455,4408,5
201470,23046,5
201470,43980,1
201470,10711,1
201475,5220,5
201475,37435,1
201519,37435,1
201526,24703,1
201526,37554,1
201526,3649,1
201526,1516,1
201526,28940,1
201526,15578,1
201526,5197,1
201526,2811,1
201526,32502,1
201526,7724,5
201526,43486,1
201526,11486,1
201526,30852,4
201526,43488,1
201526,10563,1
201548,5348,1
201557,11290,4
201565,5176,5
201595,24929,3
201598,40636,3
201616,43996,1
201641,3476,1
201641,37435,5
201641,5187,1
201641,15859,1
201641,3471,1
201641,5168,1
201641,39034,5
201641,17781,1
201641,5203,1
201641,8676,1
201641,24816,4
201641,7061,1
201664,22626,4
201673,43332,4
201674,23226,1
201674,33441,1
201674,6854,1
201674,6422,5
201674,6858,4
201674,6424,5
201674,3825,1
201674,22774,4
201674,32138,1
201674,5364,1
201674,32443,5
201674,13149,1
201674,13138,1
201674,30363,1
201674,15157,1
201674,39031,1
201674,7510,4
201674,5204,1
201674,30370,1
201674,32432,1
201674,41555,1
201674,15746,1
201674,41490,1
201674,14748,1
201674,31101,1
201674,7603,1
201674,15877,4
201677,5207,5
201677,2526,3
201677,40051,5
201677,17151,5
201677,10915,4
201677,26187,4
201684,37299,4
201684,15595,1
201684,24783,1
201684,6858,1
201684,6424,1
201684,826,4
201684,17518,5
201684,7958,5
201697,2526,1
201697,42177,1
201714,27003,1
201724,5159,3
201725,41219,3
201725,27397,1
201734,30220,1
201751,1424,3
201768,7681,1
201768,15859,5
201768,14785,1
201768,354,5
201768,43325,1
201768,30363,1
201768,44630,1
201768,43996,1
201768,43994,1
201768,30391,1
201768,41489,1
201776,5720,1
201782,9014,4
201783,19542,5
201783,15881,5
201783,35088,1
201783,37630,4
201792,11308,5
201792,11437,1
201794,31104,1
201806,37824,4
201810,3711,1
201819,37299,1
201866,21012,1
201898,40016,1
201898,12204,1
201898,12315,1
201898,7724,1
201898,33538,1
201898,42210,1
201907,32432,5
201911,16200,1
201923,37435,1
201923,14839,1
201923,14748,1
201964,15859,4
201964,13143,5
201969,816,1
201969,43666,3
201969,14785,4
201969,32507,4
201969,4681,4
201969,31373,1
201969,27397,1
201969,43995,1
201976,5213,5
201991,5107,1
202036,15819,1
202036,29209,1
202061,19687,5
202061,7752,1
202063,2873,1
202063,14748,4
202077,19687,1
202080,3107,1
202101,5216,1
202124,32703,4
202127,5176,4
202162,1869,5
202177,29922,5
202182,44323,5
202205,34921,1
202205,32433,1
202205,32443,1
202205,4267,1
202212,24818,5
202212,24816,5
202212,24814,5
202246,5190,1
202246,5197,1
202246,5175,1
202254,5220,1
202254,32432,1
202257,1709,5
202267,25051,5
202277,2187,5
202277,6854,1
202277,6422,1
202277,6858,4
202277,6424,1
202277,6425,1
202277,7494,1
202277,40189,4
202277,44255,4
202277,14748,1
202277,7061,3
202300,32443,4
202300,14785,5
202321,9014,1
202324,2923,1
202324,5213,5
202324,5196,1
202346,5191,5
202353,4953,2
202354,16059,5
202355,27323,1
202358,15973,1
202358,31072,1
202358,13037,5
202358,6207,1
202358,19075,4
202358,10507,1
202358,7480,1
202358,6862,1
202358,12474,1
202358,18133,1
202358,34460,1
202381,6422,4
202381,23240,3
202389,4954,4
202407,22470,1
202415,18667,3
202428,7613,5
202447,11734,1
202462,19670,5
202462,15859,5
202462,20862,1
202462,19687,1
202470,43933,5
202472,10050,1
202528,33820,5
202528,5066,1
202536,30331,5
202547,5129,1
202553,6613,3
202564,18600,1
202564,4273,4
202564,15104,3
202564,42697,1
202564,1869,1
202619,5348,1
202650,2265,1
202651,8954,4
202654,28635,1
202654,17116,4
202654,5216,1
202688,6505,1
202699,3478,1
202707,7579,3
202711,36447,1
202711,15676,1
202711,32432,5
202711,15746,5
202711,18833,1
202738,3711,1
202738,31373,4
202759,5220,1
202764,38913,4
202801,12468,1
202834,43352,1
202885,43618,3
202919,39988,5
202919,5213,1
202919,5197,1
202942,7061,1
202963,15054,5
202963,17602,1
202972,5205,4
202979,15806,1
203007,1516,1
203017,5129,4
203017,39175,4
203017,12845,1
203017,20971,1
203017,15018,5
203020,35781,5
203033,18937,1
203044,26,4
203044,18943,3
203044,27252,3
203044,5197,1
203044,7062,3
203044,11502,4
203044,24,4
203058,11038,3
203058,10106,5
203075,5129,4
203075,2654,1
203075,10285,1
203075,23966,1
203075,15881,5
203075,2002,5
203075,19181,4
203075,2122,1
203075,15348,1
203075,5216,1
203075,11346,4
203075,2702,1
203127,5907,4
203156,31335,1
203161,15312,4
203213,33512,4
203213,5213,4
203213,19668,1
203213,10914,4
203217,6556,4
203240,18132,1
203240,2654,4
203240,37819,3
203240,18943,3
203240,25051,1
203240,25052,1
203240,37435,3
203240,2528,1
203240,11472,4
203240,28942,1
203240,6422,1
203240,6425,1
203240,5213,3
203240,33667,1
203240,5190,4
203240,5176,4
203240,5175,4
203240,28881,4
203240,5187,1
203240,22896,1
203240,1936,1
203240,24761,1
203240,18122,1
203240,9418,1
203240,16177,3
203240,357,1
203240,11313,1
203240,14748,4
203240,27298,1
203240,7035,1
203240,7061,1
203260,4599,5
203280,11996,2
203280,31089,4
203280,22,1
203280,7061,1
203317,5191,1
203379,2743,4
203380,5197,1
203380,15104,4
203380,38262,1
203401,31260,1
203401,18610,3
203401,32502,3
203401,37954,1
203401,28564,3
203401,30384,1
203425,6425,5
203425,43484,3
203441,32682,5
203491,665,2
203506,10908,1
203506,5158,1
203506,7606,3
203506,5214,1
203506,14748,1
203531,32814,4
203542,5319,5
203550,11486,5
203582,27451,5
203598,5213,5
203598,6557,2
203598,43348,3
203598,22076,4
203598,14748,4
203603,13629,5
203603,5548,5
203603,35092,5
203603,9534,1
203621,4682,1
203642,30373,1
203642,43702,4
203649,5348,1
203649,4682,1
203649,22076,1
203668,28570,5
203676,2619,1
203683,771,1
203742,12609,5
203742,3478,4
203742,7830,4
203753,41219,4
203764,4682,1
203764,4683,5
203764,15157,5
203799,6854,1
203799,6422,1
203799,5205,1
203799,32433,1
203799,15859,1
203799,13069,1
203799,29256,1
203799,32432,1
203799,30382,1
203820,11071,4
203827,410,5
203827,414,1
203827,10507,1
203840,5176,1
203844,28356,4
203844,1845,5
203844,31555,4
203883,17722,4
203897,8954,1
203899,4408,5
203900,32913,1
203900,17707,5
203902,15096,4
203910,6294,5
203910,33532,5
203910,43932,5
203910,10622,5
203915,42697,1
203918,5213,5
203918,2743,3
203932,827,5
203935,816,5
203955,17214,4
203966,9789,4
203968,32461,1
203968,19802,1
203968,5191,1
203968,5176,1
203968,23919,1
203968,5187,1
203968,39361,1
203968,32433,1
203968,5348,1
203968,9418,1
203968,14839,1
203968,5168,1
203968,6562,1
203968,35092,1
203968,32432,1
203968,5203,1
203968,11557,1
203968,11340,1
203968,40189,1
203968,41219,1
203968,27397,1
203968,16188,1
203968,16182,1
203968,31360,1
203968,43889,1
203971,10040,1
203973,4953,1
203973,8680,1
203973,25,4
203973,1869,4
203981,1317,3
203999,6422,1
204014,3985,5
204044,6613,2
204094,14785,1
204109,5191,4
204117,28,1
204124,25368,5
204140,11277,1
204160,5159,3
204161,18610,4
204162,1252,1
204167,44821,1
204172,5176,3
204179,106,4
204179,43325,1
204179,41219,1
204190,32370,4
204196,25148,1
204197,12537,1
204204,7681,1
204205,2715,1
204285,32426,1
204290,5179,1
204290,24,5
204309,2896,1
204311,29923,1
204334,14748,1
204359,9298,1
204359,14497,1
204359,28635,1
204359,18943,1
204359,18517,1
204359,3710,1
204359,18127,5
204359,15348,1
204359,17022,1
204363,6425,5
204363,36636,4
204366,27252,4
204366,5186,3
204375,6422,1
204391,23316,1
204391,31580,4
204393,5213,5
204393,5203,5
204393,8964,5
204414,15819,1
204448,19684,1
204452,16200,5
204452,5167,4
204457,151,4
204457,6854,4
204457,6422,4
204457,6858,4
204457,6425,1
204457,7515,4
204457,13141,1
204457,43348,4
204457,42647,5
204470,4965,5
204470,5190,4
204474,20972,1
204474,9012,1
204474,5176,1
204474,5066,1
204474,86,1
204474,36071,1
204474,2545,1
204478,43933,5
204489,32138,3
204500,13530,5
204504,5348,3
204507,2249,5
204522,11604,1
204522,11548,1
204522,18427,1
204524,32426,3
204533,45234,3
204591,21719,1
204591,21721,1
204591,30264,5
204591,33454,1
204591,6424,4
204591,39305,1
204591,106,4
204591,5168,1
204591,2373,3
204591,43996,1
204591,23240,1
204591,38548,1
204591,22931,4
204591,30282,4
204591,32530,1
204591,35368,1
204591,34420,1
204591,39640,3
204591,33024,1
204591,15216,1
204605,5167,4
204611,5203,4
204619,33512,3
204622,2654,5
204622,35088,3
204624,12990,4
204631,5190,3
204634,14249,1
204634,13069,5
204641,14684,3
204652,16033,3
204652,7515,4
204669,1846,1
204676,5129,5
204676,668,5
204676,2122,5
204676,2112,5
204678,35088,1
204696,32502,1
204696,13143,2
204696,13075,4
204698,4055,4
204718,7515,1
204733,5203,1
204748,15859,3
204777,22076,3
204781,5176,2
204790,11552,1
204792,37435,1
204793,3476,2
204802,37476,4
204804,43342,5
204807,1845,5
204813,19075,4
204813,37435,4
204813,27003,5
204813,14942,3
204813,4477,1
204813,7515,1
204813,5197,1
204813,43933,5
204813,1869,1
204813,1618,1
204825,28695,5
204825,10084,5
204825,10090,5
204844,5176,3
204864,14473,1
204864,816,1
204864,21719,3
204864,2794,1
204864,5220,5
204864,37819,1
204864,18943,5
204864,2442,1
204864,41536,1
204864,13651,5
204864,24727,1
204864,400,1
204864,40636,1
204864,18646,1
204864,24736,1
204864,33569,1
204864,45207,1
204864,31466,1
204864,33532,5
204864,17780,1
204864,39988,5
204864,3476,1
204864,4965,1
204864,2715,4
204864,37435,1
204864,27003,5
204864,24724,1
204864,40295,1
204864,28940,1
204864,33512,1
204864,23316,1
204864,3985,1
204864,13258,1
204864,45116,4
204864,20234,1
204864,31260,1
204864,31226,1
204864,5191,1
204864,40664,1
204864,32276,1
204864,539,1
204864,27303,5
204864,31335,1
204864,10993,1
204864,5171,1
204864,3825,1
204864,13,5
204864,12555,1
204864,43824,1
204864,44309,4
204864,12468,1
204864,10739,1
204864,14456,1
204864,5186,1
204864,11298,1
204864,5942,1
204864,3659,5
204864,4953,1
204864,29,1
204864,28881,5
204864,3107,1
204864,25669,1
204864,9723,1
204864,1845,1
204864,1898,1
204864,17994,1
204864,14257,5
204864,5205,1
204864,24521,1
204864,2052,1
204864,11728,1
204864,15859,1
204864,5720,1
204864,32435,1
204864,44766,1
204864,43930,1
204864,106,1
204864,103,1
204864,117,1
204864,43545,1
204864,17214,1
204864,11279,1
204864,13149,4
204864,13138,4
204864,13141,4
204864,3471,1
204864,13146,1
204864,39031,1
204864,32507,1
204864,7510,4
204864,39033,1
204864,5167,1
204864,6552,1
204864,45220,1
204864,2373,5
204864,17658,1
204864,17319,5
204864,44783,1
204864,5216,1
204864,35258,1
204864,11785,1
204864,5219,1
204864,5204,1
204864,2872,1
204864,11346,1
204864,2873,1
204864,41231,1
204864,7724,1
204864,45119,5
204864,30248,1
204864,830,1
204864,827,1
204864,11277,1
204864,15316,1
204864,31366,1
204864,31373,1
204864,31695,1
204864,32432,1
204864,20253,5
204864,24984,1
204864,42615,1
204864,20237,1
204864,2719,1
204864,5203,1
204864,28566,1
204864,28570,4
204864,35056,1
204864,19581,1
204864,11551,1
204864,11557,1
204864,11553,5
204864,11549,1
204864,11552,1
204864,30852,1
204864,18133,1
204864,22470,5
204864,10979,5
204864,41219,1
204864,38855,1
204864,34460,5
204864,3388,1
204864,6174,5
204864,31089,1
204864,8737,1
204864,28887,1
204864,25401,1
204864,33551,1
204864,27170,1
204864,4599,1
204864,32703,4
204864,39242,1
204864,7968,1
204864,7967,1
204864,16921,4
204864,42647,1
204864,5211,1
204864,7035,1
204864,1618,1
204864,7061,1
204864,24569,1
204864,37034,5
204864,20059,4
204864,29209,1
204864,12000,1
204864,41074,1
204907,8725,4
204909,28756,3
204926,4408,1
204929,19687,4
204930,10050,1
204936,37435,4
204936,45116,4
204936,16200,5
204943,27451,5
204946,1226,3
204946,5168,1
204949,30852,1
204964,31818,1
204964,9012,1
204964,18750,4
204964,25190,4
204964,41666,3
204964,30488,5
204964,18545,1
205038,5191,4
205046,1846,1
205057,1709,5
205085,5168,4
205087,42177,1
205090,105,1
205111,1869,1
205145,16556,3
205145,5220,4
205145,44229,3
205145,5190,1
205145,40189,4
205165,31332,3
205197,5213,1
205197,17178,1
205197,33363,4
205202,42878,5
205222,15096,1
205222,6862,3
205225,3301,5
205281,38549,4
205285,32096,3
205285,5204,3
205285,38210,4
205303,11297,5
205349,15578,1
205355,14748,3
205360,43278,5
205383,456,1
205383,6184,5
205383,33532,1
205383,4273,4
205383,10541,4
205383,29,1
205383,10890,3
205383,20241,5
205383,32432,1
205426,10622,5
205448,11012,1
205473,31871,1
205473,6854,1
205473,6422,1
205473,6858,5
205473,6424,5
205473,6425,5
205473,22026,1
205473,19290,1
205473,44866,1
205473,5066,1
205473,44783,1
205473,15746,1
205473,2249,1
205473,33363,1
205473,12914,1
205473,26187,1
205473,5319,1
205473,6613,1
205473,14007,1
205473,39795,1
205487,32428,1
205487,5219,1
205502,4953,1
205508,29393,1
205508,12335,1
205508,43994,1
205508,11466,1
205511,30852,4
205515,3107,1
205517,43994,1
205517,41490,1
205517,28570,1
205517,43352,1
205520,1845,5
205552,6424,1
205554,13,1
205554,21188,4
205620,9282,4
205632,5215,1
205632,15806,1
205708,3384,5
205728,31260,4
205735,5187,1
205735,5205,1
205735,5168,1
205735,45121,1
205735,17781,1
205735,38601,1
205735,38511,5
205735,38530,1
205735,30353,1
205735,43490,1
205735,43486,1
205735,5203,4
205735,43459,1
205735,43457,5
205735,43484,1
205735,41887,4
205735,43352,1
205735,27397,1
205735,43460,1
205735,21425,5
205745,25051,1
205747,11604,4
205765,10108,1
205765,34548,5
205765,5168,5
205765,38548,1
205765,31373,1
205765,35270,5
205843,41951,1
205845,43545,5
205848,5191,5
205849,16948,3
205849,20252,1
205908,43994,1
205909,19670,1
205919,38913,4
205919,11767,2
205919,29209,4
205943,153,1
205943,44543,1
205963,43666,1
205963,5348,5
205969,1226,1
205969,14839,1
205979,20241,1
205980,3476,1
205980,6858,1
205980,28,5
205980,33936,1
205980,3471,1
205980,13069,1
205980,45121,1
205980,24984,1
205980,5203,1
205980,11604,1
205980,41887,1
205980,1987,1
205980,13927,1
205980,13925,1
205980,7603,1
205992,32437,5
206013,5176,1
206016,15453,3
206023,14249,1
206026,27252,5
206045,33734,1
206045,33735,1
206058,34284,4
206074,3476,1
206074,37435,2
206074,6854,1
206074,6422,1
206074,6858,1
206074,6425,1
206074,32424,5
206074,2743,1
206093,33810,4
206107,37435,3
206109,28,2
206109,19687,4
206109,20868,1
206109,23521,1
206117,36434,4
206152,26482,1
206160,15096,4
206174,18639,3
206202,30122,5
206202,22418,4
206202,22421,4
206202,22420,4
206204,5171,1
206204,5187,1
206204,5205,1
206204,18427,5
206219,41706,4
206219,2333,5
206219,4692,5
206249,14002,4
206294,13075,5
206294,43335,3
206300,11734,4
206300,4921,4
206301,11071,1
206301,24001,1
206305,5220,5
206305,5191,4
206305,5187,3
206305,5196,1
206305,5216,5
206305,5204,4
206305,5211,5
206305,7035,5
206305,7061,5
206335,15096,4
206375,44513,5
206393,28756,1
206393,37819,1
206393,676,4
206393,3869,1
206397,26064,1
206418,17022,4
206423,5348,2
206423,40364,2
206438,17944,5
206438,18127,5
206438,19179,5
206438,20253,5
206534,7909,4
206534,7894,1
206534,23948,1
206534,4488,1
206534,37435,1
206534,38346,1
206534,6858,1
206534,31260,1
206534,2612,5
206534,28356,1
206534,3825,4
206534,5158,1
206534,41918,1
206534,17994,5
206534,19683,1
206534,34301,1
206534,43932,1
206534,5196,1
206534,43933,1
206534,43930,1
206534,23584,4
206534,4683,1
206534,5575,1
206534,2430,1
206534,45121,1
206534,24984,5
206534,38855,1
206534,34463,1
206534,3388,1
206534,12358,1
206534,14748,1
206534,42878,5
206534,7967,1
206534,39849,1
206563,37819,5
206563,23316,5
206563,5204,5
206563,30852,1
206563,7035,1
206563,7061,1
206563,38210,5
206567,22656,1
206567,6422,1
206567,13254,1
206567,22774,1
206567,7531,1
206567,7530,1
206567,10912,1
206567,5196,1
206567,43545,1
206567,44758,1
206567,18892,1
206567,24910,1
206567,18750,3
206567,15316,1
206567,13177,1
206567,5203,1
206567,12590,1
206567,10915,1
206567,10910,1
206567,31101,1
206567,31104,1
206567,40020,3
206567,7529,1
206567,29209,1
206567,33439,1
206567,33445,1
206573,40189,1
206573,27397,1
206645,12843,5
206655,37435,4
206657,5191,5
206657,5205,5
206675,34284,5
206684,6422,4
206684,40020,1
206691,25669,5
206691,19670,3
206691,17944,4
206691,10613,1
206695,21719,1
206695,35092,1
206709,33820,5
206709,43995,3
206753,14785,1
206762,31260,4
206775,5213,3
206789,40293,4
206858,40483,1
206865,4921,1
206871,5220,5
206877,17650,5
206891,32814,1
206891,26596,1
206903,23316,3
206907,18750,4
206932,414,1
206932,25623,1
206944,5220,5
206944,14249,1
206944,37819,2
206944,37435,1
206944,33512,1
206944,5213,1
206944,5158,4
206944,1898,4
206944,11437,1
206944,27451,5
206944,14748,1
206944,31101,4
206944,6613,3
206959,32637,5
206959,42040,1
206959,5205,1
206959,5168,1
206959,2968,1
206959,7135,1
206959,5203,1
206959,11486,1
206972,14350,1
206972,30363,1
206979,44521,1
206979,4965,5
206979,32689,1
206979,18127,1
206979,2338,1
206979,1618,1
206984,16798,1
206984,6167,1
206994,41951,4
206996,8073,5
207002,3471,1
207003,7062,1
207006,14719,1
207041,9789,5
207052,19178,4
207053,5220,5
207058,4981,3
207088,2541,1
207095,15096,1
207095,4953,1
207105,6438,1
207116,38855,4
207135,5176,4
207148,23226,4
207148,10908,1
207148,34301,5
207148,5196,1
207148,43342,1
207148,5203,1
207148,9497,1
207148,43352,1
207148,3388,1
207148,6259,1
207148,22649,3
207148,31104,1
207148,40020,1
207173,5191,4
207192,14497,5
207246,21671,1
207246,42693,1
207246,10285,1
207246,10507,1
207246,9646,5
207246,1365,1
207246,3825,1
207246,5160,1
207246,16208,1
207246,12664,1
207246,19179,1
207246,17722,1
207246,30852,1
207246,23420,1
207246,27689,1
207246,1869,1
207246,7035,1
207246,7061,1
207259,3825,1
207259,32433,4
207259,5720,3
207259,20862,4
207259,5348,1
207259,9282,3
207259,4682,4
207259,42615,1
207259,18427,4
207266,4953,1
207275,15096,4
207291,5348,1
207291,28569,1
207300,7337,4
207320,31335,2
207339,5220,5
207339,16897,1
207339,4965,5
207339,15101,1
207339,5066,4
207339,37624,1
207340,5207,4
207340,4953,4
207340,5168,1
207341,20867,3
207349,40530,1
207349,36195,1
207349,36571,4
207349,36193,1
207356,9767,4
207366,14572,5
207400,5158,1
207421,3107,1
207451,2612,1
207488,1845,1
207492,13872,5
207494,43781,5
207494,14456,1
207494,21618,4
207494,17214,3
207494,36434,3
207494,40293,3
207494,13890,5
207494,43895,5
207499,33667,1
207499,15859,1
