BookID,Title,Author,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear,isbn,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
29470,Iberia: Spanish Travels and Reflections,"James A. Michener, Robert Vavra",672,917,733,225,77,186,818,Hardcover,English,2367827,,1968,0394429826,Random House,http://images.amazon.com/images/P/0394429826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394429826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394429826.01.LZZZZZZZ.jpg
29497,"Demon Diary, Volume 01","Kara, Lee Chi-Hyong",2005,1229,1040,416,123,89,192,Paperback,English,29950,Demon Diary,2000,1591821541,TokyoPop,http://images.amazon.com/images/P/1591821541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1591821541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1591821541.01.LZZZZZZZ.jpg
29490,Candy,"Mian Mian, Andrea Lingenfelter",282,358,425,247,113,127,279,Paperback,English,29943,,2000,0316563560,Back Bay Books,http://images.amazon.com/images/P/0316563560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316563560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316563560.01.LZZZZZZZ.jpg
29488,Candy,Luke Davies,2752,2311,1202,305,91,357,304,Paperback,English,29941,,1997,0345423879,Ballantine Books,http://images.amazon.com/images/P/0345423879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423879.01.LZZZZZZZ.jpg
29499,"Demon Diary, Volume 02","Kara, Jee-Hyung Lee",802,491,350,90,16,30,199,Paperback,English,29952,Demon Diary,2003,159182155X,TokyoPop,http://images.amazon.com/images/P/159182155X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/159182155X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/159182155X.01.LZZZZZZZ.jpg
29498,"Demon Diary, Volume 03","Kara, Lee Yun-Hee",566,392,327,60,13,27,187,Paperback,English,29951,Demon Diary,2003,1591821568,TokyoPop,http://images.amazon.com/images/P/1591821568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1591821568.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1591821568.01.LZZZZZZZ.jpg
29500,"Demon Diary, Volume 04","Kara, Lee Yun-Hee",527,380,272,53,9,20,192,Paperback,English,29953,Demon Diary,2003,1591821576,TokyoPop,http://images.amazon.com/images/P/1591821576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1591821576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1591821576.01.LZZZZZZZ.jpg
29545,"Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler, J.S.P.S.",Jeremy Leven,273,254,95,29,17,70,496,Paperback,English,195117,,1982,059514506X,Backinprint.com,http://images.amazon.com/images/P/059514506X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059514506X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059514506X.01.LZZZZZZZ.jpg
29537,The Black Stallion and Satan,Walter Farley,2794,2258,1429,171,51,69,224,Paperback,English,29987,The Black Stallion,1949,0679813462,Random House Books for Young Readers,http://images.amazon.com/images/P/0679813462.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679813462.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679813462.01.LZZZZZZZ.jpg
29551,Happy Are the Peace Makers,Andrew M. Greeley,94,129,134,15,3,17,300,Paperback,English,29999,Blackie Ryan,1993,0515110752,Jove Books,http://images.amazon.com/images/P/0515110752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515110752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515110752.01.LZZZZZZZ.jpg
29587,Down and Out in the Magic Kingdom,Cory Doctorow,2081,4544,4129,1268,264,1248,208,Paperback,English,1413,,2003,076530953X,Tor Books,http://images.amazon.com/images/P/076530953X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076530953X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076530953X.01.LZZZZZZZ.jpg
29593,A Place So Foreign and Eight More,"Cory Doctorow, Bruce Sterling",155,412,255,53,15,47,243,Paperback,English,30033,,2000,1568582862,Four Walls Eight Windows,http://images.amazon.com/images/P/1568582862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568582862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568582862.01.LZZZZZZZ.jpg
29623,After Glow,"Jayne Castle, Jayne Ann Krentz",2142,1971,1010,114,18,199,343,Mass Market Paperback,English,30059,Ghost Hunters,2004,0515136948,Jove Books,http://images.amazon.com/images/P/0515136948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136948.01.LZZZZZZZ.jpg
29624,Orchid,"Jayne Castle, Jayne Ann Krentz",1921,1612,878,123,24,156,327,Mass Market Paperback,English,30060,St. Helens,1998,0671569023,Pocket,http://images.amazon.com/images/P/0671569023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671569023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671569023.01.LZZZZZZZ.jpg
29622,The Wedding Night,Jayne Ann Krentz,166,233,351,111,21,28,256,Paperback,English,2217250,,1991,1551668513,Mira,http://images.amazon.com/images/P/1551668513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668513.01.LZZZZZZZ.jpg
29718,The Confusions of Young Törless,"Robert Musil, Shaun Whiteside, Wanda Kragen, J.M. Coetzee",1942,2451,1857,654,252,438,176,Paperback,English,836296,,1906,0142180009,Penguin Books,http://images.amazon.com/images/P/0142180009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142180009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142180009.01.LZZZZZZZ.jpg
29738,Patrimony,Philip Roth,1591,1671,602,88,18,360,240,Paperback,English,2183582,,1991,0679752935,Vintage,http://images.amazon.com/images/P/0679752935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679752935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679752935.01.LZZZZZZZ.jpg
29737,My Life as a Man,Philip Roth,483,813,595,155,51,170,334,Paperback,English,3123726,Complete Nathan Zuckerman,1974,067974827X,Vintage Books USA,http://images.amazon.com/images/P/067974827X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067974827X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067974827X.01.LZZZZZZZ.jpg
29741,The Great American Novel,Philip Roth,487,891,643,257,78,210,416,Paperback,English,935470,,1973,0679749063,Vintage Books USA,http://images.amazon.com/images/P/0679749063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679749063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679749063.01.LZZZZZZZ.jpg
29746,When She Was Good,Philip Roth,423,1042,892,271,63,254,320,Paperback,English,1045088,,1966,0679759255,Vintage,http://images.amazon.com/images/P/0679759255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679759255.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679759255.01.LZZZZZZZ.jpg
29788,For the Relief of Unbearable Urges,Nathan Englander,841,1210,611,166,34,279,205,Paperback,English,80586,,1999,0375704434,Vintage,http://images.amazon.com/images/P/0375704434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375704434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375704434.01.LZZZZZZZ.jpg
29797,The Pilgrim's Progress,John Bunyan,50465,30595,20660,8074,4536,3418,324,Paperback,English,1960084,The Pilgrim's Progress,1678,0486426750,Dover Publications,http://images.amazon.com/images/P/0486426750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486426750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486426750.01.LZZZZZZZ.jpg
29806,The Pilgrim's Regress,"C.S. Lewis, Michael Hague",2472,2709,1954,501,125,535,219,Paperback,English,975268,,1933,0802806414,Wm. B. Eerdmans Publishing Company,http://images.amazon.com/images/P/0802806414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802806414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802806414.01.LZZZZZZZ.jpg
29820,Little Pilgrim's Progress,"Helen L. Taylor, John Bunyan",1508,784,389,89,50,196,256,Paperback,English,30231,,1947,0802449263,Moody Publishers,http://images.amazon.com/images/P/0802449263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802449263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802449263.01.LZZZZZZZ.jpg
29819,The Landing of the Pilgrims,James Daugherty,132,234,250,92,36,86,160,Paperback,English,30239,U.S. Landmark Books,1950,0394846974,Random House Children's Books,http://images.amazon.com/images/P/0394846974.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394846974.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394846974.01.LZZZZZZZ.jpg
29900,Into the Void,Nigel Findley,49,96,100,33,1,14,311,Mass Market Paperback,English,30317,Spelljammer: The Cloakmaster Cycle,1991,1560761547,Wizards of the Coast,http://images.amazon.com/images/P/1560761547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560761547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560761547.01.LZZZZZZZ.jpg
29908,The Republic,"Plato, Tom Griffith",63476,59959,39106,10227,4470,3797,240,Paperback,English,1625515,Platonis opera,1993,0460873822,Tuttle Publishing,http://images.amazon.com/images/P/0460873822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0460873822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0460873822.01.LZZZZZZZ.jpg
29922,Gone for Soldiers: A Novel of the Mexican War,Jeff Shaara,1886,2107,886,110,25,243,424,Paperback,English,54899,,2000,0345427513,Ballantine Books,http://images.amazon.com/images/P/0345427513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345427513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345427513.01.LZZZZZZZ.jpg
29923,The Last Full Measure,Jeff Shaara,6552,5920,2204,249,72,400,640,Paperback,English,168568,The Civil War Trilogy,1991,0345434811,Ballantine Books,http://images.amazon.com/images/P/0345434811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434811.01.LZZZZZZZ.jpg
29946,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,27737,16693,9634,2977,1268,2365,144,Paperback,English,30365,Illusions,1977,0099427869,Arrow,http://images.amazon.com/images/P/0099427869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099427869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099427869.01.LZZZZZZZ.jpg
29947,There's No Such Place As Far Away,"Richard Bach, H. Lee Shapiro",1466,1190,935,269,71,177,48,Paperback,English,1371254,,1979,0385319274,Delta,http://images.amazon.com/images/P/0385319274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319274.01.LZZZZZZZ.jpg
29949,Running from Safety: An Adventure of the Spirit,Richard Bach,651,696,572,172,55,85,368,Paperback,English,30364,,1994,0385315287,Delta,http://images.amazon.com/images/P/0385315287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385315287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385315287.01.LZZZZZZZ.jpg
29981,The Island of Doctor Moreau,H.G. Wells,22520,39028,30607,7049,1728,4488,153,Paperback,English,68894,,1896,0553214322,Bantam Classics,http://images.amazon.com/images/P/0553214322.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553214322.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553214322.01.LZZZZZZZ.jpg
30002,The Dain Curse,Dashiell Hammett,1702,2710,1987,374,53,423,256,Paperback,English,932884,The Continental Op,1929,0752851802,Orion,http://images.amazon.com/images/P/0752851802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752851802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752851802.01.LZZZZZZZ.jpg
30003,The Big Knockover: Selected Stories and Short Novels,"Dashiell Hammett, Lillian Hellman, Jeff Stone",1269,1288,517,70,18,111,480,Paperback,English,878605,The Continental Op,1972,0679722599,Vintage Books USA,http://images.amazon.com/images/P/0679722599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679722599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679722599.01.LZZZZZZZ.jpg
30010,"The Complete Stories, Vol 1",Isaac Asimov,3512,2150,713,87,75,220,624,Paperback,English,30417,The Complete Stories,1990,038541627X,Doubleday Books,http://images.amazon.com/images/P/038541627X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038541627X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038541627X.01.LZZZZZZZ.jpg
30026,Xénocide,Orson Scott Card,38898,54092,39833,10204,2656,3905,573,Paperback,French,1150594,Ender's Saga,1991,2290315524,J'ai lu,http://images.amazon.com/images/P/2290315524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290315524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290315524.01.LZZZZZZZ.jpg
30036,Elric of Melniboné,Michael Moorcock,7119,8898,5559,1414,429,1018,181,Mass Market Paperback,English,388812,The Elric Saga,1972,0441203981,ACE Charter,http://images.amazon.com/images/P/0441203981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441203981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441203981.01.LZZZZZZZ.jpg
30039,The Prize,Brenda Joyce,727,649,429,111,37,101,575,Paperback,English,2941841,The deWarenne Dynasty,2004,0778320898,Mira,http://images.amazon.com/images/P/0778320898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0778320898.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0778320898.01.LZZZZZZZ.jpg
30043,A River Runs Through it and Other Stories,"Norman Maclean, Annie Proulx",10106,7920,3617,829,252,1543,217,Paperback,English,2455271,,1976,0226500667,University of Chicago Press,http://images.amazon.com/images/P/0226500667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226500667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226500667.01.LZZZZZZZ.jpg
30044,Young Men and Fire,Norman Maclean,2033,1908,922,255,68,468,301,Paperback,English,2963503,,1992,0226500624,University of Chicago Press,http://images.amazon.com/images/P/0226500624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226500624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226500624.01.LZZZZZZZ.jpg
30053,Only the River Runs Free,"Bodie Thoene, Brock Thoene",611,555,307,59,17,117,271,Paperback,English,3152736,The Galway Chronicles,1997,0785263780,WestBow Press,http://images.amazon.com/images/P/0785263780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.LZZZZZZZ.jpg
30095,Gloriana,Michael Moorcock,549,692,564,224,97,120,496,Paperback,English,927014,,1978,0446691402,Aspect,http://images.amazon.com/images/P/0446691402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446691402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446691402.01.LZZZZZZZ.jpg
30097,The Eternal Champion,Michael Moorcock,818,1050,690,111,19,48,484,Paperback,English,970484,Erekosë,1970,1565041917,White Wolf Games Studio,http://images.amazon.com/images/P/1565041917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565041917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565041917.01.LZZZZZZZ.jpg
30106,The Swimming-Pool Library,Alan Hollinghurst,2401,3105,2174,713,304,488,352,Paperback,English,2776591,,1988,0679722564,Vintage,http://images.amazon.com/images/P/0679722564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679722564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679722564.01.LZZZZZZZ.jpg
30118,A Light in the Attic,Shel Silverstein,220346,103789,48281,11558,7156,3061,176,Hardcover,English,142009,,1981,0060513063,Harpercollins Childrens Books,http://images.amazon.com/images/P/0060513063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060513063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060513063.01.LZZZZZZZ.jpg
30122,The Missing Piece,Shel Silverstein,14391,8163,4078,1052,505,907,112,Hardcover,English,41394,The Missing Piece,1976,0060256710,HarperCollins,http://images.amazon.com/images/P/0060256710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060256710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060256710.01.LZZZZZZZ.jpg
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,665776,334407,156961,37166,22353,11066,192,Hardcover,English,30518,,1974,0060572345,HarperCollins,http://images.amazon.com/images/P/0060572345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060572345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060572345.01.LZZZZZZZ.jpg
30125,The Missing Piece Meets the Big O,Shel Silverstein,7015,3259,1712,342,92,610,104,Hardcover,English,19157021,The Missing Piece,1981,0060256575,HarperCollins,http://images.amazon.com/images/P/0060256575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060256575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060256575.01.LZZZZZZZ.jpg
30128,"Lafcadio, the Lion Who Shot Back",Shel Silverstein,2958,2008,1173,279,73,422,112,Hardcover,English,3493211,,1963,0060256753,HarperCollins,http://images.amazon.com/images/P/0060256753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060256753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060256753.01.LZZZZZZZ.jpg
30162,Jade Star,Catherine Coulter,358,381,308,75,24,26,400,Paperback,English,2161503,Star Quartet,1987,0451206126,Signet Book,http://images.amazon.com/images/P/0451206126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451206126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451206126.01.LZZZZZZZ.jpg
30165,The Valentine Legacy,Catherine Coulter,784,802,665,156,30,52,406,Mass Market Paperback,English,635912,Legacy,1995,0515118362,Jove Books,http://images.amazon.com/images/P/0515118362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515118362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515118362.01.LZZZZZZZ.jpg
30194,Goddess of Spring,P.C. Cast,4575,3063,1550,346,135,683,360,Mass Market Paperback,English,30583,Goddess Summoning,2004,0425197492,Berkley Publishing Group,http://images.amazon.com/images/P/0425197492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425197492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425197492.01.LZZZZZZZ.jpg
30196,Goddess of the Sea,P.C. Cast,3703,3043,2414,850,327,703,368,Mass Market Paperback,English,30585,Goddess Summoning,2003,0425192792,Berkley Publishing Group,http://images.amazon.com/images/P/0425192792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192792.01.LZZZZZZZ.jpg
30215,Cast a Yellow Shadow,Ross Thomas,86,145,75,12,1,25,272,Paperback,English,30604,Mac McCorkle,1967,0445405562,Warner Books,http://images.amazon.com/images/P/0445405562.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0445405562.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0445405562.01.LZZZZZZZ.jpg
30220,Like a Velvet Glove Cast in Iron,Daniel Clowes,2862,2517,1331,348,123,346,200,Paperback,English,372591,,1993,1560971169,Fantagraphics Books,http://images.amazon.com/images/P/1560971169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560971169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560971169.01.LZZZZZZZ.jpg
30242,Burnt Offerings,Laurell K. Hamilton,26758,22263,13455,3046,830,1064,392,Mass Market Paperback,English,2534676,"Anita Blake, Vampire Hunter",1998,0515134473,Jove Books,http://images.amazon.com/images/P/0515134473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134473.01.LZZZZZZZ.jpg
30245,Cerulean Sins,Laurell K. Hamilton,17598,14735,11519,4255,1669,904,529,Mass Market Paperback,English,2953328,"Anita Blake, Vampire Hunter",2003,0515136816,Jove Books,http://images.amazon.com/images/P/0515136816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136816.01.LZZZZZZZ.jpg
30248,Narcissus in Chains,Laurell K. Hamilton,21686,16202,12218,4690,1925,1242,644,Mass Market Paperback,English,2644676,"Anita Blake, Vampire Hunter",2001,0515133876,Jove Books,http://images.amazon.com/images/P/0515133876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.LZZZZZZZ.jpg
30246,Blue Moon,Laurell K. Hamilton,25105,20441,12890,3253,1000,1084,418,Mass Market Paperback,English,1136422,"Anita Blake, Vampire Hunter",1998,0515134457,Jove Books,http://images.amazon.com/images/P/0515134457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515134457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515134457.01.LZZZZZZZ.jpg
30264,Dead Witch Walking,Kim Harrison,47553,36290,21747,6347,3486,4935,416,Mass Market Paperback,English,30640,The Hollows,2004,0060572965,HarperTorch,http://images.amazon.com/images/P/0060572965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060572965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060572965.01.LZZZZZZZ.jpg
30280,Out of this World,"J.D. Robb, Laurell K. Hamilton, Susan Krinard, Maggie Shayne",2679,1930,1452,267,65,128,357,Paperback,English,6984019,The Immortals,2001,0515131091,Jove Books,http://images.amazon.com/images/P/0515131091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131091.01.LZZZZZZZ.jpg
30272,Schattenkuss,Laurell K. Hamilton,22480,16995,10495,3403,1645,1937,573,Paperback,German,3341459,Merry Gentry,2000,3442356911,Goldmann,http://images.amazon.com/images/P/3442356911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442356911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442356911.01.LZZZZZZZ.jpg
30282,Cravings,"Laurell K. Hamilton, MaryJanice Davidson, Eileen Wilks, Rebecca York",2729,2458,2459,667,149,204,358,Mass Market Paperback,English,30653,World of the Lupi,2004,0515138150,Jove Books,http://images.amazon.com/images/P/0515138150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515138150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515138150.01.LZZZZZZZ.jpg
30293,"Plato, Not Prozac!: Applying Eternal Wisdom to Everyday Problems",Lou Marinoff,327,525,562,258,84,145,320,Paperback,English,30662,,1999,0060931361,Perennial,http://images.amazon.com/images/P/0060931361.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060931361.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060931361.01.LZZZZZZZ.jpg
30292,"Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo","Plato, G.M.A. Grube, John M. Cooper",7772,5988,3253,656,214,314,156,Paperback,English,30661,,2002,0872206335,Hackett Publishing Company,http://images.amazon.com/images/P/0872206335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872206335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872206335.01.LZZZZZZZ.jpg
30290,The Republic of Plato,"Plato, Allan Bloom",63476,59959,39106,10227,4470,3797,487,Paperback,English,1625515,Platonis opera,1991,0465069347,Basic Books,http://images.amazon.com/images/P/0465069347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0465069347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0465069347.01.LZZZZZZZ.jpg
30296,Plato's Symposium,"Plato, Seth Benardete, Allan Bloom",17544,16328,8798,2052,603,1762,199,Paperback,English,1488719,,2001,0226042758,University of Chicago Press,http://images.amazon.com/images/P/0226042758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226042758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226042758.01.LZZZZZZZ.jpg
30300,The Last Days of Socrates,"Plato, Hugh Tredennick, Harold Tarrant",13996,11882,6415,1433,472,857,256,Paperback,English,23649,,2003,0140449280,Penguin Books,http://images.amazon.com/images/P/0140449280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140449280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140449280.01.LZZZZZZZ.jpg
30317,Embracing the Love of God: The Path and Promise of Christian Life,"James Bryan Smith, Richard J. Foster",131,89,42,6,1,24,192,Hardcover,English,1759928,,1995,0060667419,HarperSanFrancisco,http://images.amazon.com/images/P/0060667419.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060667419.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060667419.01.LZZZZZZZ.jpg
30323,Jane Eyre,"Charlotte Brontë, Margaret Smith, Sally Shuttleworth",782168,523036,266237,79532,44575,44954,452,Paperback,English,2977639,,1847,0192839659,Oxford University Press,http://images.amazon.com/images/P/0192839659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192839659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192839659.01.LZZZZZZZ.jpg
30331,In the Forests of the Night,Amelia Atwater-Rhodes,5020,4081,3693,1078,310,564,147,Paperback,English,1389697,Den of Shadows,1999,0440228166,Laurel-Leaf Books,http://images.amazon.com/images/P/0440228166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440228166.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440228166.01.LZZZZZZZ.jpg
30335,Demon in My View,Amelia Atwater-Rhodes,5001,3455,2572,690,200,487,192,Paperback,English,2227212,Den of Shadows,2000,0440228840,Laurel Leaf,http://images.amazon.com/images/P/0440228840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440228840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440228840.01.LZZZZZZZ.jpg
30337,Midnight Predator,Amelia Atwater-Rhodes,3359,2621,2047,444,95,209,256,Paperback,English,1389708,Den of Shadows,2002,0440237971,Laurel Leaf,http://images.amazon.com/images/P/0440237971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237971.01.LZZZZZZZ.jpg
30336,Shattered Mirror,Amelia Atwater-Rhodes,4095,2930,2329,544,134,296,240,Paperback,English,2072443,Den of Shadows,2001,0440229405,Laurel-Leaf Books,http://images.amazon.com/images/P/0440229405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440229405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440229405.01.LZZZZZZZ.jpg
30348,A Whole New Light,Sandra Brown,678,1171,1238,400,82,288,227,Paperback,English,7397178,,1989,055329783X,Bantam,http://images.amazon.com/images/P/055329783X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329783X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329783X.01.LZZZZZZZ.jpg
